ID,Latitude,Longitude,Genus,Species,Family,Class,Infra-Class,Order,Status,Megafauna,AgeID,DatedRemain,DatedMaterial,Age,AgeType,DatingTechnique,OverallRegion,AdministrativeDivision,SpecificRegion,Cave/Site/Deposit,Chamber/Provenance,Stratigraphy/Taphonomy,Species abundances
5970,-37.0472,140.8035,Phascogale,tapoatafa,Dasyuridae,Mammalia,Marsupialia,Dasyuromorphia,Extant,No,GH-En3,Tooth,Dentine,72.3,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 74-79 cm below datum,"Stratigraphy, with sediment classification in Fortes and Bestland 2007",Yes
5971,-23.1567,150.4578,Phascogale,tapoatafa,Dasyuridae,Mammalia,Marsupialia,Dasyuromorphia,Extant,No,QML-1312,Snail shell/Broken straw,Charcoal,169.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Elephant Hole Cave (QML-1312),"Horizon A4 - 1,95 cm (height relative to measured section)",Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009
5972,-23.1567,150.4578,Phascogale,tapoatafa,Dasyuridae,Mammalia,Marsupialia,Dasyuromorphia,Extant,No,QML-1312-6,Flowstone (broken straw),Calcite,205.0,<,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Elephant Hole Cave (QML-1312),"Horizon A4 - 1,95 cm (height relative to measured section)",Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009
5973,-37.0472,140.8035,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,GH09-2,Sediment,Quartz,70.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit B - 61-66 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2016",Yes - see also Fraser and Wells 2006
5974,-34.0667,115.0167,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,TEC–F,Sediment,Quartz,70.0,=,OSL  ,Main Australia,WA,LeeuwinûNaturaliste region - Tamala Limestone,Tight Entrance Cave,Unit E*,Stratigraphy,"Yes, in SI "
5975,-37.0472,140.8035,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,GH09-4,Sediment,Quartz,77.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit D - 99-104 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2089",Yes
5976,-37.0472,140.8035,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,GH09-3,Sediment,Quartz,82.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 79-84 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2050",Yes
5977,-34.0667,115.0167,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,TEC-F,Sediment,Calcite,112.0,=,U-series Th/U  ,Main Australia,WA,LeeuwinûNaturaliste region - Tamala Limestone,Tight Entrance Cave,Unit D,Stratigraphy,"Yes, in SI "
5978,-34.0667,115.0167,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,TE-FS-21a,Flowstone,Calcite,119.5,=,U-series Th/U (TIMS),Main Australia,WA,LeeuwinûNaturaliste region - Tamala Limestone,Tight Entrance Cave,Unit D,Yes,Yes
5979,-34.0667,115.0167,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,TEC07–1,Sediment,Quartz,135.0,=,OSL  ,Main Australia,WA,LeeuwinûNaturaliste region - Tamala Limestone,Tight Entrance Cave,Unit B,Stratigraphy,"Yes, in SI "
5980,-34.0667,115.0167,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,TE-FS-UG,Flowstone,Calcite,136.8,=,U-series Th/U (TIMS),Main Australia,WA,LeeuwinûNaturaliste region - Tamala Limestone,Tight Entrance Cave,Unit D,Yes,Yes
5981,-34.0667,115.0167,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,TEC-K-D2,Sediment,Calcite,146.3,<,U-series Th/U  ,Main Australia,WA,LeeuwinûNaturaliste region - Tamala Limestone,Tight Entrance Cave,Unit D,Stratigraphy,"Yes, in SI "
5982,-34.0667,115.0167,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,TEC-97,Sediment,Calcite,151.0,=,U-series Th/U  ,Main Australia,WA,LeeuwinûNaturaliste region - Tamala Limestone,Tight Entrance Cave,Unit B,Stratigraphy,"Yes, in SI "
5983,-37.0333,140.8,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,NC3,Sediment,Quartz,257.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 2b - 134 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
5984,-37.0333,140.8,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,NCF1-2 top,Flowstone,Calcite,289.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
5985,-37.0333,140.8,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,NC4,Sediment,Quartz,292.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
5986,-37.0333,140.8,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,NCF1-3 mid,Flowstone,Calcite,297.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
5987,-37.0333,140.8,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,NCF1-1 base,Flowstone,Calcite,396.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
5988,-37.0333,140.8,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,NC5,Sediment,Quartz,513.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 4 - 190 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
5989,-37.0333,140.8,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,NC6,Sediment,Quartz,535.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 4 - 190 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
5990,-26.15,152.5333,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Beta-23344,Sediment,Charcoal,2.65,=,Radiocarbon  ,Main Australia,QLD,Mary Valley - Gympie - Brooyar State Forest,Brooyar Rockshelter,Square E15 - XU4 - 8-14 cm (near XU1 bottom),Stratigraphy,Yes
5991,-34.15,115.07,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-457,Sediment,Charcoal,31.4,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,Trenches 8(7) and 9 - Layer 18 - 293-.302 cvm below datum,Stratigraphy,Yes
5992,-31.98,127.04,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANU-396,Sediment,Charcoal,7.88,=,Radiocarbon  ,Main Australia,WA,Nullabor-Roe Plain,Madura Cave,N62 - layer 4,Stratigraphy,Yes
5993,-34.0667,115.0197,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Tx-31,Sediment,Charcoal,31.5,>,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region,Mammoth Cave,Glauert + Le Souef deposits,No,No
5994,-36.9667,140.7667,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-234,Sediment,Charcoal,33.8,=,Radiocarbon  ,Main Australia,SA,Naracoorte,Henschke Cave,Date from unit A3,Yes,No
5995,-34.0667,115.0197,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,O-657,Sediment,Charcoal,37.0,>,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region,Mammoth Cave,Glauert + Le Souef deposits,No,No
5996,-37.0472,140.8035,Phascolarctos,cinereus,Phascolarctidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,GH-En9,Tooth,Dentine,60.5,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 70-74 cm below datum,"Stratigraphy, with sediment classification in Fortes and Bestland 2007",Yes
